"id","host_since","host_is_superhost","host_listings_count","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","price","cleaning_fee","guests_included","extra_people","number_of_reviews","review_scores_rating"
520670,2012-03-18,TRUE,1,51.51579,0.05104,"Private room",2,1,1,"$25.00","$10.00",1,"$0.00",90,95
522729,2012-06-02,TRUE,2,51.52796,-0.07161,"Entire home/apt",4,1.5,2,"$140.00","$60.00",1,"$0.00",57,97
522946,2012-06-07,TRUE,3,51.44078,-0.12776,"Private room",2,1,1,"$35.00","$20.00",1,"$10.00",24,98
526682,2012-06-09,TRUE,3,51.54513,-0.1469,"Private room",2,1.5,1,"$67.00","$10.00",1,"$15.00",199,98
529070,2012-06-10,TRUE,1,51.54744,-0.1649,"Private room",2,1,1,"$68.00","$25.00",1,"$5.00",66,99
530432,2012-06-11,TRUE,1,51.52312,-0.01305,"Entire home/apt",6,1,2,"$130.00","$89.00",4,"$15.00",17,99
532859,2012-05-01,TRUE,2,51.52457,-0.06621,"Private room",3,1,1,"$58.00","$15.00",1,"$18.00",260,92
541081,2012-06-13,TRUE,3,51.44261,-0.10685,"Entire home/apt",4,1,2,"$110.00","$20.00",4,"$0.00",210,96
541802,2010-07-28,TRUE,3,51.49461,-0.20514,"Private room",2,1.5,1,"$50.00","$15.00",1,"$20.00",92,97
543650,2012-06-18,TRUE,6,51.512,-0.13472,"Entire home/apt",3,1,1,"$180.00","$80.00",2,"$20.00",185,96
544258,2011-07-11,TRUE,1,51.50705,-0.22933,"Entire home/apt",4,1,1,"$87.00","$69.00",2,"$15.00",17,95
546039,2012-06-19,TRUE,1,51.54588,-0.13577,"Entire home/apt",3,1,1,"$99.00","$40.00",1,"$0.00",102,98
547357,2012-06-20,TRUE,2,51.59409,-0.02198,"Private room",4,1,1,"$47.00","$30.00",1,"$15.00",3,100
549033,2011-09-26,TRUE,1,51.46786,-0.08132,"Entire home/apt",4,1,1,"$84.00","$30.00",2,"$8.00",38,95
550146,2012-06-21,TRUE,1,51.52933,-0.08131,"Entire home/apt",3,1,1,"$136.00","$35.00",2,"$15.00",87,94
553501,2012-06-23,TRUE,3,51.56167,-0.10672,"Private room",2,1.5,1,"$40.00","$10.00",1,"$0.00",123,95
554694,2012-03-18,TRUE,1,51.51858,-0.07419,"Private room",1,1,1,"$60.00","$0.00",1,"$15.00",218,96
555419,2012-06-24,TRUE,3,51.57708,0.02168,"Private room",2,1.5,1,"$42.00","$19.00",2,"$25.00",31,89
556542,2012-03-17,TRUE,2,51.44147,-0.17441,"Entire home/apt",8,3.5,5,"$200.00","$100.00",4,"$15.00",32,98
558694,2012-06-26,TRUE,2,51.45269,-0.14011,"Entire home/apt",4,1,2,"$140.00","$35.00",1,"$0.00",73,97
558798,2012-01-08,TRUE,2,51.48842,-0.11298,"Entire home/apt",4,1,2,"$200.00","$100.00",1,"$0.00",2,100
559415,2012-06-26,TRUE,2,51.5606,-0.09814,"Private room",2,1,1,"$58.00","$15.00",2,"$0.00",64,95
559579,2012-06-26,TRUE,2,51.56005,-0.09939,"Entire home/apt",6,2,2,"$189.00","$65.00",4,"$40.00",26,97
559643,2012-06-06,TRUE,1,51.54785,-0.00536,"Entire home/apt",2,1,1,"$99.00","$50.00",2,"$0.00",61,99
559776,2012-06-26,TRUE,1,51.44875,-0.16056,"Private room",2,1,1,"$89.00","$0.00",2,"$25.00",94,98
560068,2012-06-26,TRUE,1,51.51975,-0.07389,"Private room",2,1,1,"$109.00","$25.00",2,"$50.00",210,94
561379,2012-06-27,TRUE,3,51.46604,-0.11934,"Entire home/apt",6,2,2,"$95.00","$30.00",2,"$35.00",65,93
562236,2012-06-27,TRUE,1,51.49256,-0.27631,"Private room",2,1,1,"$48.00","$12.00",1,"$20.00",64,98
563229,2012-06-28,TRUE,1,51.49919,-0.08298,"Entire home/apt",5,2,2,"$165.00","$150.00",1,"$0.00",43,97
565168,2010-12-17,TRUE,5,51.48567,-0.09484,"Entire home/apt",3,1,1,"$85.00","$36.00",2,"$25.00",17,96
567521,2012-05-14,TRUE,3,51.47594,-0.04619,"Private room",2,1,1,"$50.00","$0.00",1,"$20.00",11,100
567910,2012-06-19,TRUE,1,51.53006,-0.04295,"Private room",1,1,1,"$59.00","$20.00",1,"$20.00",47,98
569300,2012-07-02,TRUE,1,51.45888,-0.16357,"Entire home/apt",8,2,2,"$150.00","$25.00",4,"$25.00",33,97
571265,2012-06-06,TRUE,2,51.57749,-0.07637,"Private room",2,1,1,"$32.00","$0.00",1,"$10.00",252,96
572007,2012-07-03,TRUE,2,51.55209,-0.07429,"Private room",2,1,1,"$55.00","$10.00",2,"$10.00",26,98
577319,2012-03-22,TRUE,2,51.46016,-0.18635,"Private room",1,1.5,1,"$35.00","$15.00",1,"$15.00",154,96
578382,2012-06-10,TRUE,1,51.5979,-0.0308,"Private room",1,1,1,"$20.00","$5.00",1,"$0.00",39,93
580532,2012-07-07,TRUE,2,51.55539,-0.21962,"Private room",2,2.5,1,"$45.00","$20.00",2,"$10.00",81,98
580534,2012-02-13,TRUE,1,51.52508,-0.14431,"Entire home/apt",2,1,1,"$110.00","$25.00",2,"$0.00",82,92
580939,2012-07-07,TRUE,2,51.52654,-0.08703,"Private room",2,1,1,"$51.00","$30.00",2,"$25.00",57,96
583333,2012-05-03,TRUE,6,51.56929,0.06433,"Private room",4,1,1,"$58.00","$12.00",2,"$10.00",122,97
583705,2012-07-09,TRUE,2,51.47874,-0.1658,"Private room",2,1,1,"$57.00","$20.00",1,"$18.00",268,99
584222,2012-07-09,TRUE,1,51.50651,-0.00491,"Private room",2,1,1,"$40.00","$15.00",2,"$0.00",65,98
584971,2012-07-09,TRUE,2,51.44558,-0.14839,"Private room",2,0,1,"$27.00","$0.00",1,"$20.00",57,95
587369,2012-07-10,TRUE,2,51.50929,-0.05529,"Private room",2,1.5,1,"$39.00","$35.00",1,"$0.00",30,93
587412,2011-04-02,TRUE,17,51.58507,-0.24658,"Entire home/apt",4,1,1,"$120.00","$60.00",2,"$0.00",8,95
588566,2012-07-11,TRUE,3,51.51415,-0.18854,"Private room",2,2.5,1,"$48.00","$34.00",1,"$25.00",143,94
589059,2012-07-07,TRUE,2,51.55493,-0.21976,"Private room",3,2.5,2,"$49.00","$20.00",1,"$20.00",114,96
590293,2012-06-22,TRUE,2,51.53402,-0.08656,"Entire home/apt",2,1,1,"$140.00","$30.00",1,"$30.00",30,99
590823,2012-07-12,TRUE,3,51.51749,-0.19832,"Entire home/apt",3,1,1,"$100.00","$69.00",2,"$30.00",167,94
590836,2012-07-12,TRUE,2,51.4574,-0.12097,"Private room",2,1,0,"$45.00","$30.00",1,"$30.00",59,97
591549,2012-07-12,TRUE,2,51.51277,-0.07406,"Entire home/apt",2,1,0,"$99.00","$30.00",1,"$0.00",40,97
595059,2012-07-15,TRUE,1,51.44266,0.04092,"Private room",1,1,1,"$18.00","$60.00",1,"$5.00",10,98
595611,2011-08-03,TRUE,1,51.55184,-0.05474,"Private room",2,1,1,"$34.00","$7.00",1,"$18.00",50,97
596013,2012-07-15,TRUE,1,51.5158,-0.06411,"Private room",2,1,1,"$45.00","$11.00",1,"$0.00",336,96
596823,2012-07-16,TRUE,4,51.55092,-0.11425,"Entire home/apt",7,2,2,"$40.00","$60.00",2,"$40.00",31,97
597681,2011-10-29,TRUE,2,51.53324,-0.17876,"Entire home/apt",2,1,1,"$90.00","$25.00",1,"$0.00",11,96
598814,2012-07-17,TRUE,1,51.51374,-0.13636,"Entire home/apt",3,1,1,"$150.00","$65.00",2,"$25.00",247,94
598939,2012-07-17,TRUE,2,51.58698,-0.16359,"Private room",2,1,1,"$57.00","$25.00",2,"$15.00",127,99
599344,2011-12-13,TRUE,3,51.56217,-0.07184,"Private room",1,1,1,"$30.00","$10.00",1,"$15.00",32,91
601550,2012-04-14,TRUE,3,51.52436,-0.19924,"Private room",2,1,1,"$56.00","$15.00",2,"$0.00",2,100
601584,2012-04-14,TRUE,3,51.52426,-0.19809,"Private room",2,1,1,"$44.00","$10.00",1,"$10.00",53,98
602461,2012-07-18,TRUE,3,51.50458,-0.19337,"Entire home/apt",2,1,1,"$100.00","$30.00",2,"$10.00",230,95
604687,2012-07-19,TRUE,2,51.5215,-0.17616,"Entire home/apt",5,2,2,"$286.00","$100.00",1,"$0.00",40,97
605812,2012-07-04,TRUE,1,51.55319,-0.05536,"Entire home/apt",2,1,0,"$65.00","$24.00",1,"$0.00",67,98
606382,2012-07-20,TRUE,1,51.54502,-0.13524,"Entire home/apt",3,1,2,"$89.00","$25.00",1,"$12.00",121,89
607129,2012-07-21,TRUE,1,51.53734,-0.07571,"Entire home/apt",6,1,2,"$85.00","$40.00",1,"$15.00",144,97
607676,2012-07-21,TRUE,1,51.55962,-0.08277,"Entire home/apt",2,1,1,"$85.00","$0.00",2,"$15.00",72,99
607796,2012-07-02,TRUE,2,51.54212,-0.14137,"Entire home/apt",8,2.5,4,"$125.00","$30.00",2,"$20.00",148,94
608431,2012-07-22,TRUE,1,51.55357,-0.0575,"Private room",1,1,1,"$27.00","$20.00",1,"$0.00",103,96
608438,2012-07-22,TRUE,2,51.49805,-0.11586,"Entire home/apt",5,1,1,"$97.00","$30.00",2,"$12.00",42,96
608532,2012-03-18,TRUE,2,51.51273,-0.17953,"Private room",1,1,1,"$32.00","$0.00",1,"$0.00",25,90
609407,2012-07-23,TRUE,3,51.55665,0.02,"Private room",1,1,1,"$59.00","$20.00",1,"$15.00",29,96
610862,2012-07-23,TRUE,3,51.5563,0.0193,"Private room",2,1,1,"$39.00","$20.00",1,"$10.00",17,99
611518,2012-07-23,TRUE,2,51.4805,-0.2075,"Private room",2,1,1,"$58.00","$30.00",1,"$10.00",27,97
612679,2011-11-22,TRUE,1,51.46816,-0.27135,"Private room",1,1,1,"$23.00","$35.00",1,"$25.00",25,91
613103,2012-07-19,TRUE,5,51.46034,-0.00722,"Private room",2,2,1,"$37.00","$19.00",1,"$13.00",82,96
615347,2012-07-25,TRUE,1,51.54056,-0.05643,"Entire home/apt",4,1,1,"$110.00","$55.00",2,"$28.00",70,95
620164,2012-05-23,TRUE,2,51.47983,0.01041,"Private room",2,1,1,"$50.00","$25.00",1,"$0.00",127,98
623977,2012-07-29,TRUE,1,51.5271,-0.05691,"Private room",1,0,1,"$45.00","$20.00",1,"$10.00",95,96
624532,2012-07-19,TRUE,5,51.46207,-0.00689,"Private room",2,1,1,"$29.00","$12.00",1,"$17.00",124,97
625167,2011-10-26,TRUE,2,51.521,-0.2253,"Private room",2,1.5,1,"$38.00","$0.00",1,"$23.00",102,98
628677,2012-11-09,TRUE,1,51.53234,-0.11918,"Private room",1,1,1,"$44.00","$18.00",1,"$0.00",87,95
636232,2012-03-24,TRUE,4,51.50002,-0.11252,"Entire home/apt",2,1,1,"$119.00","$35.00",1,"$0.00",219,98
643336,2012-03-23,TRUE,2,51.51299,-0.12759,"Private room",2,1,1,"$88.00","$35.00",2,"$35.00",315,93
643448,2012-08-10,TRUE,5,51.54254,-0.18576,"Private room",2,1,1,"$64.00","$15.00",1,"$20.00",51,89
650111,2012-03-31,TRUE,3,51.52948,-0.10439,"Entire home/apt",5,1.5,3,"$250.00","$85.00",1,"$0.00",20,95
652015,2012-08-07,TRUE,3,51.47545,-0.02474,"Private room",1,1.5,1,"$25.00","$0.00",1,"$0.00",152,98
672080,2012-08-29,TRUE,2,51.46612,-0.11853,"Entire home/apt",6,1,2,"$130.00","$0.00",2,"$10.00",61,97
672081,2012-08-29,TRUE,2,51.46716,-0.12017,"Entire home/apt",6,1,2,"$130.00","$20.00",2,"$10.00",31,96
672927,2012-08-29,TRUE,2,51.59643,-0.33165,"Private room",2,1,1,"$26.00","$0.00",1,"$8.00",37,91
673067,2012-07-12,TRUE,2,51.51277,-0.07444,"Entire home/apt",6,1,2,"$199.00","$50.00",4,"$20.00",247,97
675451,2010-01-04,TRUE,19,51.52285,-0.13887,"Entire home/apt",3,1,1,"$148.00","$75.00",2,"$5.00",24,91
679006,2011-03-21,TRUE,1,51.52155,-0.15248,"Entire home/apt",2,1,1,"$155.00","$35.00",2,"$0.00",59,97
680739,2012-04-22,TRUE,1,51.46194,-0.15353,"Private room",2,1,1,"$54.00","$7.00",1,"$17.00",237,98
682609,2012-09-05,TRUE,2,51.48904,-0.05882,"Private room",5,1,1,"$89.00","$35.00",1,"$0.00",405,97
683850,2012-08-10,TRUE,5,51.49455,0.07439,"Private room",2,1,1,"$50.00","$15.00",1,"$10.00",42,95
683883,2012-08-10,TRUE,5,51.49457,0.07565,"Private room",2,1,1,"$59.00","$15.00",1,"$10.00",38,96
687925,2012-09-08,TRUE,2,51.51407,-0.1901,"Private room",2,1,1,"$60.00","$50.00",1,"$15.00",46,92
688367,2012-09-08,TRUE,2,51.51429,-0.19124,"Private room",2,1,1,"$52.00","$50.00",1,"$22.00",13,95
691516,2012-09-11,TRUE,1,51.41443,-0.17472,"Private room",2,1,1,"$38.00","$0.00",1,"$8.00",82,97
694999,2012-09-13,TRUE,1,51.62053,-0.15406,"Entire home/apt",2,1,1,"$67.00","$14.00",2,"$25.00",7,100
700285,2012-09-17,TRUE,2,51.52577,-0.0591,"Entire home/apt",2,1,1,"$80.00","$30.00",2,"$20.00",7,91
701177,2012-09-17,TRUE,3,51.57218,0.08887,"Private room",1,2,1,"$25.00","$10.00",1,"$0.00",28,94
704069,2012-08-31,TRUE,1,51.59929,-0.12623,"Private room",4,2,1,"$60.00","$0.00",2,"$16.00",190,98
705292,2012-03-30,TRUE,4,51.46846,-0.12825,"Private room",2,1.5,1,"$60.00","$10.00",1,"$35.00",46,93
705323,2012-08-07,TRUE,3,51.47579,-0.02358,"Entire home/apt",2,1,1,"$75.00","$15.00",1,"$0.00",32,86
705523,2011-09-06,TRUE,4,51.47829,-0.22054,"Private room",6,1,1,"$60.00","$0.00",1,"$25.00",56,97
705526,2011-09-06,TRUE,4,51.47943,-0.22196,"Private room",6,1,2,"$50.00","$0.00",1,"$25.00",63,98
709223,2012-02-04,TRUE,2,51.48111,-0.20297,"Private room",1,2,1,"$40.00","$30.00",1,"$0.00",52,96
711425,2012-06-27,TRUE,1,51.53596,-0.1125,"Private room",2,1.5,1,"$37.00","$15.00",1,"$15.00",116,94
713475,2012-03-12,TRUE,3,51.53136,-0.28918,"Entire home/apt",8,1.5,2,"$105.00","$50.00",4,"$15.00",220,96
714364,2012-09-26,TRUE,4,51.51988,-0.03678,"Entire home/apt",6,1,2,"$120.00","$35.00",1,"$0.00",130,96
714723,2012-08-26,TRUE,1,51.51072,-0.06191,"Entire home/apt",4,1,2,"$120.00","$50.00",4,"$10.00",151,95
715919,2012-03-17,TRUE,2,51.51724,-0.20175,"Private room",3,1,1,"$28.00","$20.00",1,"$20.00",37,98
717308,2012-09-28,TRUE,1,51.46202,-0.15308,"Private room",1,1,1,"$40.00","$0.00",1,"$20.00",151,97
717964,2012-04-13,TRUE,2,51.55814,-0.17672,"Entire home/apt",5,1,3,"$200.00","$0.00",4,"$10.00",35,94
721267,2012-10-01,TRUE,1,51.4833,0.00644,"Entire home/apt",4,1,1,"$63.00","$100.00",2,"$25.00",12,100
727394,2011-08-28,TRUE,1,51.4686,-0.02988,"Entire home/apt",2,1,1,"$80.00","$25.00",1,"$0.00",25,98
727655,2012-10-05,TRUE,2,51.48396,-0.19601,"Private room",2,1,1,"$45.00","$10.00",1,"$25.00",58,96
727680,2012-10-05,TRUE,1,51.51501,-0.05911,"Private room",2,2.5,1,"$62.00","$30.00",1,"$15.00",65,97
736378,2012-10-08,TRUE,1,51.55233,-0.11598,"Entire home/apt",4,1,1,"$88.00","$26.00",2,"$12.00",114,93
737083,2012-02-02,TRUE,2,51.52265,-0.10329,"Private room",2,1,1,"$85.00","$20.00",1,"$25.00",232,99
740867,2011-04-08,TRUE,2,51.514,-0.18634,"Private room",2,1,1,"$97.00","$29.00",1,"$0.00",120,96
746043,2012-09-09,TRUE,2,51.51564,-0.20276,"Entire home/apt",4,1,1,"$120.00","$85.00",2,"$20.00",77,99
747155,2012-10-19,TRUE,2,51.44301,-0.16571,"Entire home/apt",8,1.5,3,"$300.00","$50.00",5,"$50.00",6,100
751412,2012-08-10,TRUE,5,51.54369,-0.18657,"Private room",2,1,1,"$45.00","$15.00",1,"$20.00",34,89
753226,2011-11-02,TRUE,1,51.54194,-0.07704,"Entire home/apt",6,1.5,3,"$158.00","$130.00",1,"$0.00",83,95
758052,2012-10-28,TRUE,2,51.58239,-0.12492,"Private room",1,1,1,"$50.00","$0.00",1,"$0.00",59,100
758082,2012-07-23,TRUE,3,51.55717,0.02016,"Private room",2,1,1,"$43.00","$20.00",1,"$10.00",16,99
758413,2012-10-22,TRUE,1,51.48665,-0.11008,"Entire home/apt",4,2,2,"$199.00","$50.00",4,"$100.00",26,100
758924,2011-08-01,TRUE,2,51.54817,-0.08095,"Private room",2,1,1,"$47.00","$30.00",1,"$0.00",87,99
764047,2012-06-27,TRUE,1,51.46974,-0.18778,"Private room",4,1.5,2,"$55.00","$15.00",1,"$18.00",166,97
764669,2012-10-19,TRUE,2,51.44279,-0.16713,"Entire home/apt",8,1.5,3,"$178.00","$100.00",5,"$50.00",11,94
765928,2012-11-02,TRUE,1,51.49342,-0.10402,"Private room",2,1,1,"$57.00","$35.00",1,"$25.00",124,98
769053,2012-10-11,TRUE,2,51.52612,-0.10911,"Entire home/apt",3,1,1,"$98.00","$35.00",2,"$50.00",88,98
772992,2012-11-06,TRUE,1,51.50168,-0.07949,"Private room",2,1.5,1,"$67.00","$40.00",1,"$20.00",252,95
774980,2012-07-09,TRUE,2,51.44546,-0.1482,"Private room",1,1,1,"$25.00","$0.00",1,"$15.00",24,93
777489,2012-09-07,TRUE,1,51.51508,-0.21162,"Entire home/apt",2,1,1,"$96.00","$35.00",1,"$0.00",39,96
779186,2012-11-10,TRUE,1,51.54946,-0.07083,"Private room",2,1,1,"$65.00","$20.00",1,"$15.00",33,99
782322,2012-09-11,TRUE,2,51.41722,-0.28321,"Private room",2,1,1,"$65.00","$15.00",1,"$0.00",4,100
782346,2012-09-11,TRUE,2,51.42032,-0.28049,"Private room",2,1,1,"$65.00","$15.00",2,"$60.00",55,99
792588,2012-11-14,TRUE,1,51.52683,-0.07677,"Private room",2,1,1,"$47.00","$5.00",1,"$10.00",445,97
792956,2012-07-05,TRUE,1,51.54396,-0.06354,"Private room",2,1,1,"$45.00","$40.00",1,"$10.00",22,98
794928,2012-11-19,TRUE,2,51.43037,0.11359,"Private room",2,1,1,"$30.00","$0.00",1,"$15.00",87,98
801348,2012-11-22,TRUE,2,51.47661,-0.12201,"Private room",6,1.5,3,"$90.00","$40.00",2,"$45.00",122,99
802401,2012-11-23,TRUE,3,51.50051,-0.21307,"Entire home/apt",4,1,1,"$155.00","$0.00",3,"$20.00",190,98
818309,2012-04-05,TRUE,2,51.46521,-0.00924,"Private room",2,1,1,"$22.00","$40.00",1,"$5.00",2,100
819747,2012-12-02,TRUE,2,51.50147,-0.10968,"Private room",2,1.5,1,"$45.00","$10.00",1,"$15.00",203,96
825821,2012-12-05,TRUE,1,51.49884,-0.20784,"Private room",1,1,1,"$38.00","$30.00",1,"$0.00",14,95
827884,2012-08-10,TRUE,5,51.49398,0.07512,"Entire home/apt",6,2,2,"$250.00","$40.00",4,"$20.00",3,80
834586,2012-12-09,TRUE,3,51.5191,-0.42435,"Private room",1,1,1,"$29.00","$10.00",1,"$5.00",20,99
841704,2012-12-13,TRUE,1,51.51963,-0.07494,"Private room",1,1,1,"$51.00","$10.00",1,"$0.00",23,95
841868,2012-12-13,TRUE,2,51.48511,-0.14027,"Private room",1,1,1,"$55.00","$0.00",1,"$0.00",92,95
843498,2012-12-09,TRUE,3,51.51875,-0.4251,"Private room",1,0,1,"$20.00","$15.00",1,"$0.00",9,96
845167,2012-12-15,TRUE,4,51.5272,-0.10257,"Private room",1,1,1,"$40.00","$15.00",1,"$25.00",4,85
861779,2012-12-28,TRUE,5,51.46415,-0.25121,"Private room",1,1.5,1,"$36.00","$0.00",1,"$0.00",14,91
863652,2010-01-04,TRUE,19,51.52133,-0.14061,"Entire home/apt",5,1,2,"$197.00","$50.00",2,"$5.00",98,93
868862,2013-01-03,TRUE,1,51.49497,-0.10311,"Private room",2,1,1,"$45.00","$20.00",1,"$10.00",191,94
872544,2012-02-05,TRUE,4,51.4558,-0.01612,"Private room",2,2,1,"$32.00","$24.00",1,"$14.00",164,97
877864,2013-01-09,TRUE,1,51.56501,-0.10008,"Private room",2,1,1,"$52.00","$0.00",1,"$10.00",507,99
878596,2013-01-09,TRUE,2,51.48346,-0.19831,"Entire home/apt",3,1,1,"$115.00","$50.00",2,"$15.00",203,95
891980,2013-01-17,TRUE,3,51.49395,-0.23605,"Private room",4,1,1,"$114.00","$50.00",1,"$0.00",40,98
897581,2013-01-21,TRUE,2,51.49166,-0.1397,"Private room",1,1,1,"$70.00","$25.00",1,"$0.00",88,97
899445,2012-09-23,TRUE,1,51.53529,-0.13751,"Entire home/apt",2,1,1,"$100.00","$25.00",1,"$0.00",166,96
905687,2013-01-25,TRUE,1,51.51899,-0.02023,"Entire home/apt",9,2,5,"$220.00","$50.00",8,"$10.00",88,97
910252,2013-01-28,TRUE,2,51.45897,-0.16627,"Private room",3,2,1,"$130.00","$25.00",1,"$0.00",120,97
912110,2011-11-02,TRUE,3,51.48988,-0.18109,"Entire home/apt",3,1,1,"$170.00","$50.00",2,"$25.00",129,95
914211,2013-01-30,TRUE,3,51.44179,-0.15636,"Private room",2,1,1,"$45.00","$0.00",1,"$15.00",134,97
916905,2013-01-27,TRUE,3,51.46363,0.00579,"Private room",2,1,1,"$40.00","$5.00",1,"$8.00",53,96
919261,2010-07-15,TRUE,1,51.52177,-0.07517,"Private room",3,1,1,"$99.00","$64.00",2,"$25.00",104,96
919506,2012-09-17,TRUE,2,51.52625,-0.05883,"Private room",2,1,1,"$38.00","$30.00",1,"$15.00",37,93
925550,2013-02-05,TRUE,1,51.60404,-0.33665,"Entire home/apt",5,1,3,"$125.00","$150.00",1,"$0.00",7,97
928588,2011-12-24,TRUE,1,51.53126,-0.09827,"Entire home/apt",4,2,2,"$129.00","$100.00",2,"$40.00",17,99
928721,2013-02-07,TRUE,3,51.53068,-0.08933,"Private room",2,1,1,"$46.00","$44.00",1,"$20.00",86,97
929106,2013-01-24,TRUE,2,51.49502,-0.18932,"Entire home/apt",5,2,2,"$175.00","$75.00",4,"$50.00",49,97
934366,2010-08-01,TRUE,3,51.48016,-0.21152,"Private room",3,1,1,"$49.00","$20.00",1,"$20.00",164,95
938905,2013-02-13,TRUE,2,51.48684,-0.20631,"Entire home/apt",4,1,2,"$165.00","$80.00",1,"$0.00",131,96
940945,2013-02-14,TRUE,5,51.52176,-0.2185,"Entire home/apt",7,2,2,"$268.00","$125.00",5,"$10.00",63,97
943363,2013-02-16,TRUE,3,51.51688,-0.05079,"Private room",2,1.5,1,"$75.00","$30.00",2,"$25.00",41,100
945717,2010-08-01,TRUE,3,51.4814,-0.21067,"Private room",2,1,1,"$27.00","$15.00",1,"$20.00",259,95
948461,2011-07-01,TRUE,4,51.46861,-0.09912,"Private room",2,1,1,"$31.00","$12.00",1,"$10.00",57,95
949787,2013-02-13,TRUE,1,51.58536,-0.10067,"Shared room",1,1,1,"$26.00","$5.00",1,"$20.00",194,94
950838,2012-07-19,TRUE,1,51.45295,0.0058,"Private room",2,1,1,"$34.00","$8.00",1,"$10.00",44,99
952529,2012-04-26,TRUE,2,51.51236,-0.11994,"Entire home/apt",2,1,2,"$200.00","$20.00",2,"$0.00",56,99
953350,2013-02-16,TRUE,3,51.51637,-0.04891,"Private room",2,1.5,1,"$72.00","$30.00",2,"$25.00",24,99
958137,2012-06-02,TRUE,3,51.46052,-0.30178,"Private room",2,1,1,"$100.00","$30.00",2,"$212.00",148,95
959041,2013-02-07,TRUE,1,51.51159,-0.10046,"Entire home/apt",6,1,2,"$220.00","$50.00",4,"$20.00",290,96
964194,2013-02-27,TRUE,16,51.5258,-0.07683,"Private room",2,1,1,"$50.00","$25.00",1,"$15.00",203,96
964547,2013-01-26,TRUE,3,51.46005,-0.29645,"Private room",2,1,1,"$50.00","$50.00",1,"$40.00",32,86
964560,2013-01-26,TRUE,3,51.45928,-0.28928,"Private room",3,1,1,"$48.00","$0.00",1,"$40.00",36,90
969805,2013-03-03,TRUE,2,51.53344,-0.12136,"Entire home/apt",6,1,2,"$205.00","$60.00",1,"$0.00",67,97
970701,2013-03-03,TRUE,1,51.53957,-0.13449,"Private room",3,1,1,"$60.00","$0.00",2,"$15.00",302,92
971844,2012-04-17,TRUE,2,51.5121,-0.13272,"Private room",2,1,1,"$90.00","$0.00",1,"$0.00",4,100
976422,2013-03-06,TRUE,4,51.45914,-0.27764,"Private room",2,1,1,"$92.00","$20.00",2,"$7.00",72,96
981192,2012-03-18,TRUE,4,51.53106,-0.04088,"Private room",1,1,1,"$39.00","$20.00",1,"$0.00",61,98
991093,2013-03-13,TRUE,1,51.54043,-0.09867,"Entire home/apt",4,1,1,"$112.00","$56.00",2,"$7.00",12,95
999835,2013-02-16,TRUE,3,51.5178,-0.05091,"Entire home/apt",6,2.5,2,"$169.00","$65.00",4,"$25.00",91,98
1003867,2011-08-26,TRUE,4,51.36861,-0.12168,"Private room",4,1,1,"$35.00","$10.00",1,"$13.00",103,93
1003956,2011-08-26,TRUE,4,51.36704,-0.1213,"Private room",2,1,1,"$27.00","$10.00",1,"$12.00",99,96
1006267,2013-03-19,TRUE,1,51.54736,-0.13971,"Private room",2,1,1,"$50.00","$15.00",1,"$0.00",140,93
1006796,2013-03-19,TRUE,1,51.47756,0.01101,"Entire home/apt",2,1,1,"$62.00","$35.00",2,"$0.00",25,96
1011062,2012-03-17,TRUE,2,51.42854,-0.34447,"Private room",1,1,1,"$37.00","$0.00",1,"$10.00",99,99
1013398,2011-04-06,TRUE,3,51.53065,-0.11211,"Entire home/apt",6,2,3,"$300.00","$120.00",2,"$0.00",40,95
1016658,2011-11-07,TRUE,1,51.50356,-0.25325,"Private room",1,1.5,1,"$30.00","$20.00",1,"$18.00",67,95
1021525,2013-03-25,TRUE,2,51.50819,0.02046,"Entire home/apt",4,1,1,"$95.00","$30.00",1,"$0.00",27,98
1023255,2013-03-26,TRUE,1,51.46325,-0.01552,"Private room",2,1,1,"$35.00","$20.00",1,"$10.00",53,97
1032090,2013-03-29,TRUE,1,51.54793,-0.17126,"Entire home/apt",4,1,2,"$165.00","$125.00",2,"$55.00",48,97
1035339,2013-03-31,TRUE,3,51.52081,-0.12323,"Entire home/apt",3,1,1,"$155.00","$50.00",2,"$30.00",98,99
1044873,2012-03-06,TRUE,3,51.54037,-0.05887,"Private room",2,1,1,"$39.00","$35.00",1,"$20.00",232,97
1054819,2011-03-14,TRUE,8,51.49714,-0.21339,"Private room",3,1,1,"$100.00","$55.00",2,"$20.00",274,96
1062549,2013-04-09,TRUE,4,51.52657,-0.08285,"Entire home/apt",5,1,2,"$140.00","$65.00",4,"$25.00",66,92
1063188,2013-04-09,TRUE,2,51.54011,-0.15337,"Entire home/apt",6,1,1,"$400.00","$150.00",2,"$25.00",79,99
1065051,2013-03-12,TRUE,1,51.55331,-0.13487,"Private room",2,1,1,"$55.00","$0.00",1,"$30.00",161,97
1066230,2013-04-10,TRUE,1,51.43519,-0.10775,"Private room",2,1,1,"$36.00","$15.00",1,"$6.00",64,98
1070928,2013-03-18,TRUE,4,51.45487,-0.20181,"Private room",3,1,1,"$60.00","$40.00",1,"$15.00",54,99
1071763,2013-03-09,TRUE,4,51.54195,-0.06937,"Entire home/apt",2,1,1,"$99.00","$35.00",2,"$25.00",123,96
1074208,2012-03-10,TRUE,2,51.60018,-0.00749,"Private room",1,1,1,"$27.00","$15.00",1,"$0.00",252,97
